,0,1
67,-8.383578453402546,-1.190438552870805
68,-47.25854999554669,-17.235187749012944
69,-35.644908881844124,51.56915891908197
70,26.956550661808393,-24.510596682696505
71,13.229195225122007,-7.493486962231953
72,5.409041203816477,8.991653513365685
73,-13.576219796196812,-25.242498137211793
74,15.186450146426216,14.961249158036722
75,-52.55387160347262,-13.580168205710365
76,9.175865381542268,2.7813960101586956
77,-0.8790889197566656,31.49542210099572
78,-33.975929994483344,-43.57121698835958
79,-30.837381389081557,-11.964944624352837
80,-2.6651695286488475,-64.26834225702014
81,3.5880496342390713,-31.33753985950956
82,28.754091938935307,33.05802432290535
83,-5.992093725710703,38.569622086536434
84,-14.41538352174317,-19.447212748440496
85,-32.56906576315807,-1.8373464856988124
86,-5.82833360270812,-45.03908033856271
87,-13.32074716850796,55.14208713578957
88,35.35772437974968,-10.341337371199234
89,37.992446744618334,-38.888436177439345
90,-28.389451291031655,20.52707473674782
91,-48.25210811973812,-24.74250390531222
92,31.833766239457383,-36.15377444170044
93,-53.21036014922655,-40.811015009912104
94,25.62516170498662,5.4563274948156035
95,8.689530047265656,19.923387379745122
96,-23.63581122703832,-23.047198903893552
97,39.76648630739536,-37.47664317409479
98,-45.32411317104555,9.236994603241031
99,-10.466500097590806,-26.026120426954897
100,31.686520904401373,16.33784244335707
101,-8.701030682948076,-30.527717225334875
102,-45.73559113220887,-39.35680578536619
103,-36.770090049095494,42.95678588512867
104,-76.44666797130708,2.7087074129699005
105,0.03972220643450906,-46.86179005212044
106,0.5715652623742182,12.270857510846058
107,19.631718657589637,-82.86708214193378
108,56.34237594991375,17.625499644993326
109,-36.21279488208375,9.270684682707868
110,-39.3587424148846,68.04125874539587
111,-53.972148821248524,31.902529695044294
112,-18.563408554966,-44.489442570630565
113,-22.319156266225644,15.802500997828659
114,18.56087077884819,16.418084776877915
115,33.78098280088073,-12.208909276931644
116,-78.50339322428952,3.2765529742096366
117,18.833592143338223,9.328650644398868
118,-40.22386773335475,-8.653575912084175
119,-10.325286301208697,51.701467688693135
120,-17.32599297741932,-5.9510868900899805
121,-28.240889587667567,76.56352837505095
122,-28.23104207571218,-26.618358318787248
123,16.6563810458209,22.53919317876227
124,18.641525105789196,-11.119157236459055
125,-62.78489976811665,-43.719880103015946
126,-1.8598618000426284,15.504515902536967
127,-50.64162088318401,-15.446016391478746
128,23.559592399004483,-44.536644226373404
129,-9.341484921814306,64.14485602475793
130,41.47770103103827,-26.289424841072087
131,49.86188009204885,4.196757500147005
132,-54.06990793279742,7.858498404650734
133,-0.19618325635987124,7.2097564468255095
134,29.275436601741557,4.7543050808605
135,-52.00951585971772,-27.31275273320926
136,10.31557050926569,-12.14759278866555
137,-28.624763115590984,-34.20844820603269
138,-13.707652707222445,-4.542806250689068
139,34.404420222999,-33.20971237804701
140,-81.00610235038428,23.71824639032886
141,4.35777822242185,-16.928495087750825
142,41.792458692346074,-21.49793893910327
143,3.833839144939882,0.0431822972588475
144,-36.31407296761465,-26.79010662273075
145,10.769322878612812,-19.60744256400441
146,-53.05653820703263,43.19270528185611
147,-27.404985767678486,3.942233084908898
148,-26.242946958564737,-44.72872512459338
149,-23.449564997419255,-32.7811487686886
150,22.415324597548878,11.743170857293755
151,-84.44035910080927,-3.3302178667630655
152,-5.143328697660837,30.63126115806755
153,-37.833276052092565,53.33764002859972
154,-40.03327340475122,14.357919552342825
155,-62.35217834488456,5.97508453432116
156,9.0865973807317,-38.38460732191085
157,15.570544736753005,-40.04854607761211
158,129.01101240398256,36.447488161889424
159,-2.0080908450381556,-20.282795991900024
160,81.49185240102231,-23.309220440070263
161,2.9168449692387766,-43.230084280815305
162,62.53163148139315,-58.07313303980582
163,-21.267750956210744,-24.613203298396797
164,-33.309229095547316,-73.06788126473766
165,24.881491877806866,-20.433804144813397
166,-39.6138739257198,16.62618004830116
167,11.507609505097852,4.4299328709447385
168,-12.604093938554906,13.311955898516546
169,9.054936425780669,30.821877495838816
170,-45.97853049611621,-3.5352316504604695
171,-40.11090824217642,6.5497336843224865
172,-67.67529940514831,-23.231959036108318
173,-47.87217791826855,-0.9834467233301443
174,-12.866806892382364,54.298066976663655
175,-51.03215787880432,39.923921689563436
176,32.99163204896668,-13.825354613300744
177,-27.957948491261135,46.936281084353055
178,14.363687511847258,2.195029149781319
179,-71.4659726014387,-8.007938240577388
180,9.11475858390164,-2.148235668932281
181,-44.63437752076361,32.388112326844414
182,30.722405601465606,35.748079822522776
183,29.695832464508044,46.73913201310699
184,-22.911896413629968,-14.42877206375369
185,-14.843604112742828,-20.597957447067856
186,-9.375455602085443,74.01369105354517
187,-27.325999059369842,-21.409135312959194
188,5.296196355934174,-19.185854603033466
189,-11.282468149382387,24.281830824803063
190,15.703332036999589,46.685762799541365
191,9.481408240940286,11.586380177008731
192,42.19565061672735,52.434249196767375
193,12.967743098837852,-67.23627402024374
194,7.933526661588518,34.341655776751836
195,50.96476263755294,-0.6252094805569007
196,-16.934287401997306,35.97077284123719
197,-10.953077671384122,-49.760048409100044
198,31.859659487725466,13.640415089940333
199,-63.822229108125946,-73.6220082175889
200,48.7449807556762,27.375113128007623
201,-16.535995587216984,35.30456614852272
202,56.929549213340714,-23.526382474595582
203,-30.271798920354914,-22.621682448671045
204,84.60242132054498,-22.61250751305613
205,-11.187442756009718,4.761401330846101
206,42.145844026897706,35.06867192912969
207,1.2162998731733394,53.99377138947749
208,31.35589710274368,11.261500046448557
209,-21.825290235555457,3.849812555306386
210,69.48625315910219,72.00873025826792
211,-7.561155466432038,-0.2860731417176455
212,-50.7735561985826,19.383235741783952
213,-57.32107778154364,-13.757141310918547
214,18.363810728921106,49.960715881215805
215,59.2757830374261,-38.2497318395009
216,10.712286017487688,9.196700290696487
217,-66.69153191868679,-15.971285225026719
218,-8.097855010327553,-5.7796175637260685
219,52.50212878515964,-25.727901786850154
220,-14.285312367039758,5.796346119319293
221,23.200571727611948,39.87532762055078
222,-3.086608366528366,-42.31956354974422
223,-34.48640510638544,14.060328547733286
224,23.45878056758109,-63.100231268169786
225,-79.76901036637716,-25.17065859019707
226,-4.6155587168841175,-10.555246884219027
227,9.599551524893931,-4.64077618302209
228,-24.561866700405506,36.05186233814263
229,-2.6090979181036444,-14.766503593183325
230,-16.064038613682253,11.722428338559423
231,29.17168004917654,-12.657093148790493
232,-21.046361797955658,46.874141968000885
233,47.57041963038286,-34.666184165396864
234,8.246733167742663,-29.62724389710728
235,-57.11779416405335,-16.484946709342584
236,1.243390114247765,-27.994180824805007
237,31.06631834651114,-22.5029128125822
238,41.50229411939005,-34.23065356445824
239,31.825023998332966,-18.688698202046698
240,18.713298251843433,18.18293556936226
241,6.598525753416372,86.65631648746312
242,47.11904641173794,24.039216513514233
243,-22.698067747000533,12.954751239455613
244,32.14260908402387,0.5882575470631286
245,-12.529107996959498,1.0803576964352057
246,-4.8171864090710415,-0.38306145385285323
247,13.531681542522504,18.192699163129284
248,4.789419497033793,3.536952361012557
249,-22.25514913380828,33.39884489458098
250,-27.722745529658184,-17.45707157747266
251,45.507242796479325,-22.100235387403185
252,-30.063207279589115,-34.07842404872329
253,36.4207114419086,45.29490865375901
254,33.04351353146323,-68.44483692654171
255,-8.315049125069077,-15.172379727980484
256,-4.176948637021268,-13.673834642285742
257,-3.2549015626635605,41.63639400129032
258,-4.823906448623926,43.41316227084849
259,51.62648102381045,19.55179937824025
260,-1.732689201140167,-26.980616454163137
261,86.25754199010137,-0.7852948782618995
262,11.659575299131353,-34.16765159199141
263,62.876444610038504,-44.5410076208699
264,-0.360892533938646,34.92178624600242
265,58.32073379695126,50.85810972771574
266,9.093889907017395,18.427750202794478
267,10.252035543188752,-9.145261325714587
268,-11.90353342341085,-20.367968545316437
269,41.19496169342126,54.22935416951554
270,-42.74080941472558,42.23483670953325
271,21.298164411729516,-29.61113445353266
272,-26.08140065786254,19.36211766852698
273,-35.235999914876544,-17.84147907347058
274,27.975543814164396,0.8450297468687419
275,15.768109334911012,-59.827096145939414
276,-20.899848247498557,-22.124232710723625
277,-56.34972170218563,39.93789842424433
278,8.769000528967828,13.339139060648808
279,49.174168265935904,19.884774430323812
280,54.393210818370356,26.933321858424527
